Frequency,EarTag,Alive,Point,UTMZone,Easting,Northing,Azimuth,Date,Time_O,Time,AM_PM,Line,Wind,Rain,Temp,Clouds,Notes,SampleTimeCat,SampleTimeGeneral,Observer,Grid
149.173,A3716,Yes,6,22,278649,5359876,NA,2018-06-21,09:46:42,94642,AM,,Calm,Clear,Mild,8out8,Not heard,EarlyMorning,Morning,MR,BL
149.173,A3716,Yes,5,22,278852,5359954,75,2018-06-21,10:08:48,100848,AM,3,Mild,Clear,Mild,6out8,,LateMorning,Morning,BS,BL
149.173,A3716,Yes,8,22,278720,5359614,NA,2018-06-21,10:14:32,101432,AM,,Calm,Clear,Warm,8out8,Not heard,LateMorning,Morning,MR,BL
149.173,A3716,Yes,10,22,278947,5359712,NA,2018-06-21,10:58:05,105805,AM,,Calm,Clear,Warm,8out8,Not heard,LateMorning,Morning,MR,BL
149.173,A3716,Yes,12,22,278848,5359917,NA,2018-06-21,11:12:28,111228,AM,,Calm,Clear,Warm,8out8,Not heard,LateMorning,Morning,MR,BL
149.173,A3716,Yes,9,22,278925,5359541,55,2018-06-21,11:17:30,111730,AM,9,Calm,Clear,Mild,5out8,,LateMorning,Morning,BS,BL
149.173,A3716,Yes,11,22,279429,5359424,357,2018-06-21,11:29:18,112918,AM,3,Mild,Clear,Mild,8out8,,LateMorning,Morning,BS,BL
149.173,A3716,Yes,3,22,278766,5359780,75,2018-06-30,11:26:00,112600,AM,3,Calm,Clear,Mild,8out8,,Late Morning,Morning,KG,BL
149.173,A3716,Yes,2,22,279255,5359985,89,2018-06-30,11:30:00,113000,AM,,Calm,Clear,Mild,8out8,,Late Morning,Morning,BS,BL
149.173,A3716,Yes,1,22,279215,5359447,54,2018-06-30,11:44:00,114400,AM,1,Calm,Clear,Mild,8out8,,Late Morning,Morning,JBF,BL
149.173,A3716,Yes,11,22,279498,5359347,6,2018-06-30,14:20:00,142000,PM,,Calm,Clear,Mild,8out8,,Early Afternoon,Afternoon,BS,BL
149.173,A3716,Yes,2,22,279232,5359682,40,2018-07-01,13:15:00,131500,PM,,Calm,Clear,Mild,8out8,,Early Afternoon,Afternoon,BS,BL
149.173,A3716,Yes,3,22,279212,5359834,62,2018-07-01,13:45:00,134500,PM,,Calm,Clear,Mild,8out8,,Early Afternoon,Afternoon,BS,BL
149.173,A3716,Yes,4,22,279112,5359908,89,2018-07-01,14:05:00,140500,PM,,Calm,Clear,Mild,8out8,,Early Afternoon,Afternoon,BS,BL
149.173,A3716,yes,2,22,279329,5359463,28,2018-07-02,13:35:00,133500,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.173,A3716,yes,3,22,279502,5359444,16,2018-07-02,14:00:00,140000,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.173,A3716,yes,4,22,279581,5359357,358,2018-07-02,14:10:00,141000,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,KG,BL
149.173,A3716,yes,1,22,279215,5359447,NA,2018-07-03,13:50:00,135000,PM,,Calm,Clear,Warm,1out8,"Was filed as 149.713, but no collar was deployed with this frequency. Assumed it's just a typing mistake",Early Afternoon,Afternoon,KG,BL
149.173,A3716,Yes,1,22,279215,5359447,314,2018-07-04,08:36:00,83600,AM,,Calm,Clear,Warm,1out8,,Early Morning,Morning,KG,BL
149.173,A3716,yes,11,22,278827,5359751,24,2018-07-04,09:17:00,91700,AM,,Calm,Clear,Warm,3out8,,Early Morning,Morning,BS,BL
149.173,A3716,yes,12,22,278751,5359790,69,2018-07-04,10:04:00,100400,AM,,Calm,Clear,Warm,3out8,,Late Morning,Morning,BS,BL
149.173,A3716,yes,1,22,279215,5359447,320,2018-07-05,10:11:00,101100,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,KG,BL
149.173,A3716,yes,11,22,278952,5359714,20,2018-07-05,10:13:00,101300,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,BS,BL
149.173,A3716,yes ,3,22,278985,5359508,358,2018-07-05,10:53:00,105300,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,KG,BL
149.173,A3716,yes,1,22,279215,5359447,38,2018-07-07,16:56:00,165600,PM,,Mild,Clear,Mild,7out8,,Early Evening,Evening,KG,BL
149.173,A3716,yes,11,22,278952,5359714,66,2018-07-07,17:00:00,170000,PM,,Calm,Clear,Mild,1out8,,Early Evening,Evening,BS,BL
149.173,A3716,yes,2,22,279054,5359475,NA,2018-07-07,17:44:00,174400,PM,,Mild,Clear,Mild,7out8,Not heard,Early Evening,Evening,KG,BL
149.173,A3716,yes,4,22,279493,5359347,8,2018-07-07,18:08:00,180800,PM,,Mild,Clear,Mild,7out8,,Late Evening,Evening,KG,BL
149.173,A3716,yes,5,22,279640,5359395,349,2018-07-07,18:14:00,181400,PM,,Mild,Clear,Mild,7out8,,Late Evening,Evening,KG,BL
149.173,A3716,yes,1,22,279215,5359447,36,2018-07-08,18:20:00,182000,PM,,Calm,Clear,Warm,3out8,,Late Evening,Evening,KG,BL
149.173,A3716,yes,1,22,278952,5359714,NA,2018-07-08,18:25:00,182500,PM,,Calm,Clear,Warm,5out8,Not heard,Late Evening,Evening,BS,BL
149.173,A3716,yes,2,22,279014,5359487,67,2018-07-08,18:54:00,185400,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.173,A3716,yes,7,22,279495,5359345,8,2018-07-08,20:10:00,201000,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.173,A3716,yes,7,22,279495,5359345,344,2018-07-08,20:15:00,201500,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.173,A3716,yes,1,22,279215,5359447,26,2018-07-09,18:09:00,180900,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,KG,BL
149.173,A3716,yes,11,22,278952,5359714,68,2018-07-09,18:10:00,181000,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,BS,BL
149.173,A3716,yes,5,22,279349,5359454,10,2018-07-09,19:19:00,191900,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,KG,BL
149.173,A3716,yes,1,22,278952,5359714,68,2018-07-10,13:29:00,132900,PM,,Mild,Clear,Warm,3out8,,Early Afternoon,Afternoon,KG,BL
149.173,A3716,yes,11,22,279215,5359447,54,2018-07-10,13:30:00,133000,PM,,Very Strong,Clear,Warm,3out8,,Early Afternoon,Afternoon,BS,BL
149.173,A3716,yes,12,22,279495,5359353,5,2018-07-10,15:27:00,152700,PM,,Very Strong,Clear,Warm,2out8,,Late Afternoon,Afternoon,BS,BL
149.173,A3716,yes,13,22,279663,5359409,312,2018-07-10,15:35:00,153500,PM,,Very Strong,Clear,Warm,2out8,,Late Afternoon,Afternoon,BS,BL
149.173,A3716,yes,14,22,279572,5359357,345,2018-07-10,15:39:00,153900,PM,,Very Strong,Clear,Warm,2out8,,Late Afternoon,Afternoon,BS,BL
149.173,A3716,yes,11,22,278952,5359714,82,2018-07-11,16:15:00,161500,PM,,Mild,Clear,Warm,1out8,,Late Afternoon,Afternoon,BS,BL
149.173,A3716,yes,4,22,279349,5359454,34,2018-07-11,17:09:00,170900,PM,,Mild,Clear,Warm,1out8,,Early Evening,Evening,KG,BL
149.173,A3716,yes,5,22,279650,5359403,354,2018-07-11,17:19:00,171900,PM,,Mild,Clear,Warm,1out8,,Early Evening,Evening,KG,BL
149.173,A3716,yes,6,22,279495,5359349,14,2018-07-11,17:25:00,172500,PM,,Mild,Clear,Warm,1out8,,Early Evening,Evening,KG,BL
149.173,A3716,yes,1,22,279215,5359447,18,2018-07-12,09:29:00,92900,AM,,Calm,Heavy,Mild,8out8,,Early Morning,Morning,KG,BL
149.173,A3716,yes,3,22,278952,5359714,48,2018-07-12,10:21:00,102100,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG/BS,BL
149.173,A3716,yes,8,22,279646,5359398,344,2018-07-12,11:35:00,113500,AM,,Calm,Heavy,Mild,8out8,,Late Morning,Morning,KG/BS,BL
149.173,A3716,yes,1,22,279215,5359447,NA,2018-07-14,15:32:00,153200,PM,,Calm,Clear,Warm,4out8,Not heard,Late Afternoon,Afternoon,KG,BL
149.173,A3716,yes,1,22,278952,5359714,56,2018-07-14,15:34:00,153400,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,BS,BL
149.173,A3716,yes,4,22,279349,5359454,9,2018-07-14,16:32:00,163200,PM,,Calm,Clear,Warm,4out8,,Early Evening,Evening,KG,BL
149.173,A3716,yes,5,22,279496,5359348,356,2018-07-14,16:40:00,164000,PM,,Calm,Clear,Warm,4out8,,Early Evening,Evening,KG,BL
149.173,A3716,yes,1,22,278952,5359714,58,2018-07-15,09:33:00,93300,AM,,Mild,Drizzle,Warm,8out8,,Early Morning,Morning,BS,BL
149.173,A3716,yes,1,22,279215,5359447,24,2018-07-15,09:33:00,93300,AM,,Calm,Drizzle,Mild,8out8,,Early Morning,Morning,KG,BL
149.173,A3716,yes,5,22,279496,5359348,359,2018-07-15,10:24:00,102400,AM,,Calm,Drizzle,Mild,8out8,,Late Morning,Morning,KG,BL
149.173,A3716,yes,1,22,279213,5359445,NA,2018-07-21,14:55:00,145500,PM,,Calm,Clear,Warm,2out8,Not heard,Late Afternoon,Afternoon,KG,BL
149.173,A3716,yes,11,22,278952,5359714,95,2018-07-21,14:55:00,145500,PM,,calm,clear,warm,1out8,,,,BS,BL
149.173,A3716,yes,5,22,279491,5359346,18,2018-07-21,16:01:00,160100,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,BL
149.173,A3716,yes,6,22,279652,5359404,351,2018-07-21,16:08:00,160800,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,BL
149.173,A3716,yes,1,22,279213,5359445,28,2018-07-22,11:13:00,111300,AM,,Calm,Clear,Warm,8out8,,Late Morning,Morning,KG,BL
149.173,A3716,yes,4,22,279349,5359455,10,2018-07-22,11:58:00,115800,AM,,Calm,Clear,Warm,8out8,,Late Morning,Morning,KG,BL
149.173,A3716,yes,5,22,279491,5359346,350,2018-07-22,12:09:00,120900,PM,,Calm,Clear,Warm,8out8,,Early Afternoon,Afternoon,KG,BL
149.173,A3716,yes,1,22,278952,5359714,103,2018-07-23,14:24:00,142400,PM,,strong ,clear,warm,6out8,,,,BS,BL
149.173,A3716,yes,1,22,279213,5359445,NA,2018-07-23,14:25:00,142500,PM,,strong ,clear,warm,6out8,Not heard,,,KG,BL
149.173,A3716,yes,5,22,279491,5359346,22,2018-07-23,15:12:00,151200,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.173,A3716,yes,6,22,279652,5359346,346,2018-07-23,15:19:00,151900,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.173,A3716,yes,1,22,279213,5359445,NA,2018-07-24,17:03:00,170300,PM,,mild,clear,warm,8out8,Not heard,,,KG,BL
149.173,A3716,yes,1,22,278952,5359714,66,2018-07-24,17:05:00,170500,PM,,mild,clear,warm,8out8,,,,BS,BL
149.173,A3716,yes,4,22,279349,5359455,11,2018-07-24,18:30:00,183000,PM,,mild,clear,warm,8out8,,,,KG,BL
149.173,A3716,yes,5,22,279491,5359346,348,2018-07-24,18:33:00,183300,PM,,mild,clear,warm,8out8,,,,KG,BL
149.173,A3716,yes,6,22,279619,5359374,338,2018-07-24,18:37:00,183700,PM,,mild,clear,warm,8out8,,,,KG,BL
149.173,A3716,yes,1,22,279213,5359445,36,2018-07-26,20:08:00,200800,PM,,strong,clear,mild,1out8,,,Late evening ,KG,BL
149.173,A3716,yes,4,22,279349,5359455,42,2018-07-26,20:40:00,204000,PM,,strong,clear,mild,1out8,,,Late evening ,KG,BL
149.173,A3716,yes,5,22,279491,5359346,12,2018-07-26,20:48:00,204800,PM,,strong,clear,mild,1out8,,,Late evening ,KG,BL
149.173,A3716,yes,6,22,279652,5359346,355,2018-07-26,20:55:00,205500,PM,,strong,clear,mild,1out8,,,Late evening ,KG,BL
149.173,A3716,yes,1,22,279213,5359445,42,2018-07-27,13:50:00,135000,PM,,strong,clear,mild,8out8,,,early afternoon ,KG,BL
149.173,A3716,yes,7,22,279349,5359455,31,2018-07-27,15:11:00,151100,PM,,strong,clear,mild,8out8,,,early afternoon ,KG,BL
149.173,A3716,yes,7,22,279349,5359455,14,2018-07-27,15:21:00,152100,PM,,strong,clear,mild,8out8,,,early afternoon ,KG,BL
149.173,A3716,yes,1,22,279213,5359445,22,2018-07-28,09:20:00,92000,AM,,calm,clear,cool,8out8,,,late morning ,KG,BL
149.173,A3716,yes,11,22,278952,5359714,65,2018-07-28,09:22:00,92200,AM,,calm,clear,cool,8out8,,,late morning,BS,BL
149.173,A3716,yes,4,22,279491,5359346,350,2018-07-28,10:38:00,103800,AM,,calm,clear,warm,8out8,,,late morning ,KG,BL
149.173,A3716,yes,1,22,279213,5359445,32,2018-07-29,18:53:00,185300,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.173,A3716,yes,9,22,279491,5359346,4,2018-07-29,20:25:00,202500,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.173,A3716,yes,10,22,279639,5359395,344,2018-07-29,20:27:00,202700,PM,,calm,clear,warm,5out8,,,late evening ,KG/BS,BL
149.173,A3716,yes,1,22,279213,5359445,31,2018-07-30,08:43:00,84300,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.173,A3716,yes,7,22,279349,5359455,22,2018-07-30,10:24:00,102400,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.173,A3716,yes,8,22,279491,5359346,358,2018-07-30,10:28:00,102800,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.173,A3716,yes,9,22,279644,5359401,328,2018-07-30,10:31:00,103100,AM,,calm,clear,warm,7out8,,,early morning ,KG/BS,BL
149.173,A3716,yes ,1,22,279213,5359445,43,2018-08-01,16:19:00,161900,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.173,A3716,yes ,2,22,279058,5359475,54,2018-08-01,16:43:00,164300,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.173,A3716,yes ,4,22,278952,5359714,86,2018-08-01,17:12:00,171200,PM,,mild,clear,warm,1out8,,,early evening ,KG/BS,BL
149.173,A3716,yes,1,22,279213,5359445,44,2018-08-02,17:52:00,175200,PM,,mild ,clear,warm,6out8,,,late evening,BS,BL
149.173,A3716,yes,8,22,279349,5359455,32,2018-08-02,19:11:00,191100,PM,,mild ,clear,warm,6out8,,,late evening,BS,BL
149.173,A3716,yes,9,22,279491,5359346,13,2018-08-02,19:16:00,191600,PM,,mild ,clear,warm,6out8,,,late evening,BS,BL
149.173,A3716,yes,9,22,279349,5359455,39,2018-08-03,10:44:00,104400,AM,,mild ,clear,warm,4out8,,Late Morning ,Morning,KG/BS,BL
149.173,A3716,yes,10,22,279491,5359346,11,2018-08-03,10:50:00,105000,AM,,mild ,clear,warm,4out8,,Late Morning ,Morning,KG/BS,BL
149.173,A3716,yes,11,22,279644,5359394,358,2018-08-03,11:00:00,110000,,,mild ,clear,warm,4out8,,Late Morning ,Morning,KG/BS,BL
149.213,A1697,Yes,2,22,278951,5359713,263,2018-06-18,16:06:03,160603,PM,1,Mild,Clear,Mild,8out8,,LateAfternoon,Afternoon,MR,BL
149.213,A1697,Yes,1,22,279218,5359443,294,2018-06-18,16:10:39,161039,PM,1,Strong,Clear,Mild,8out8,,LateAfternoon,Afternoon,BS,BL
149.213,A1697,Yes,4,22,278754,5359797,241,2018-06-18,16:58:12,165812,PM,3,Calm,Light,Cool,8out8,,EarlyEvening,Evening,MR,BL
149.213,A1697,Yes,2,22,278947,5359716,NA,2018-06-21,08:28:00,82800,AM,,Calm,Clear,Cool,8out8,Not heard,EarlyMorning,Morning,MR,BL
149.213,A1697,Yes,4,22,278745,5359795,236,2018-06-21,09:24:46,92446,AM,2,Calm,Clear,Mild,8out8,,EarlyMorning,Morning,MR,BL
149.213,A1697,Yes,6,22,278649,5359876,192,2018-06-21,09:44:53,94453,AM,3,Calm,Clear,Mild,8out8,,EarlyMorning,Morning,MR,BL
149.213,A1697,Yes,5,22,278852,5359954,217,2018-06-21,10:11:28,101128,AM,3,Mild,Clear,Mild,6out8,,LateMorning,Morning,BS,BL
149.213,A1697,Yes,8,22,278720,5359614,288,2018-06-21,10:11:46,101146,AM,4,Calm,Clear,Warm,8out8,Triang,LateMorning,Morning,MR,BL
149.213,A1697,Yes,7,22,278950,5359709,257,2018-06-23,10:19:55,101955,AM,1,Mild,Clear,Warm,08-Jan,,LateMorning,Morning,BS,BL
149.213,A1697,Yes,10,22,279212,5359446,NA,2018-06-23,10:20:26,102026,AM,,,,,,Not heard,LateMorning,Morning,MR,BL
149.213,A1697,Yes,9,22,278741,5359799,234,2018-06-23,10:48:54,104854,AM,2,Very Strong,Clear,Warm,1out8,,LateMorning,Morning,BS,BL
149.213,A1697,Yes,11,22,278516,5359953,167,2018-06-23,11:21:11,112111,AM,3,Mild,Clear,Warm,1out8,,LateMorning,Morning,BS,BL
149.213,A1697,Yes,6,22,278954,5359706,237,2018-07-01,15:20:00,152000,PM,,Calm,Clear,Mild,8out8,,Late Afternoon,Afternoon,BS,BL
149.213,A1697,Yes,7,22,278759,5359787,224,2018-07-01,15:30:00,153000,PM,,Calm,Clear,Mild,8out8,,Late Afternoon,Afternoon,BS,BL
149.213,A1697,Yes,8,22,278847,5359750,229,2018-07-01,15:45:00,154500,PM,,Calm,Clear,Mild,8out8,,Late Afternoon,Afternoon,BS,BL
149.213,A1697,yes,1,22,278949,5359519,273,2018-07-02,13:51:00,135100,PM,,Calm,Clear,Mild,2out8,,Early Afternoon,Afternoon,BS,BL
149.213,A1697,yes,1,22,278952,5359714,247,2018-07-02,14:00:00,140000,PM,,Calm,Clear,Mild,2out8,,Early Afternoon,Afternoon,BS,BL
149.213,A1697,yes,1,22,278749,5359789,239,2018-07-02,14:10:00,141000,PM,,Calm,Clear,Mild,2out8,,Early Afternoon,Afternoon,BS,BL
149.213,A1697,yes,1,22,278628,5359902,200,2018-07-02,14:20:00,142000,PM,,Calm,Clear,Mild,2out8,,Early Afternoon,Afternoon,BS,BL
149.213,A1697,yes,1,22,278952,5359714,261,2018-07-03,14:12:00,141200,PM,,Calm,Clear,Warm,1out8,,Early Afternoon,Afternoon,BS,BL
149.213,A1697,yes,1,22,278737,5359797,246,2018-07-03,14:30:00,143000,PM,,Calm,Clear,Warm,1out8,,Late Afternoon,Afternoon,BS,BL
149.213,A1697,yes,1,22,278658,5359863,235,2018-07-03,14:55:00,145500,PM,,Calm,Clear,Warm,1out8,,Late Afternoon,Afternoon,BS,BL
149.213,A1697,Yes,1,22,279215,5359447,NA,2018-07-04,10:27:00,102700,AM,,Calm,Clear,Warm,1out8,Not heard,Late Morning,Morning,KG,BL
149.213,A1697,yes,12,22,278751,5359790,219,2018-07-04,10:41:00,104100,AM,,Calm,Clear,Warm,3out8,,Late Morning,Morning,BS,BL
149.213,A1697,Yes,3,22,278830,5359758,226,2018-07-04,10:57:00,105700,AM,,Calm,Clear,Warm,3out8,,Late Morning,Morning,KG,BL
149.213,A1697,Yes,4,22,278952,5359714,260,2018-07-04,11:04:00,110400,AM,,Calm,Clear,Warm,3out8,,Late Morning,Morning,KG,BL
149.213,A1697,yes,11,22,278952,5359714,247,2018-07-05,11:12:00,111200,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,BS,BL
149.213,A1697,yes,12,22,278751,5359790,231,2018-07-05,11:37:00,113700,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,BS,BL
149.213,A1697,yes,13,22,278547,5359948,211,2018-07-05,11:51:00,115100,AM,,Calm,Clear,Warm,1out8,,Late Morning,Morning,BS,BL
149.213,A1697,yes ,1,22,279215,5359447,NA,2018-07-05,,,,,Calm,Clear,Warm,1out8,Not heard,Late Evening,Evening,KG,BL
149.213,A1697,yes,11,22,278952,5359714,263,2018-07-07,17:15:00,171500,PM,,Calm,Clear,Mild,1out8,,Early Evening,Evening,BS,BL
149.213,A1697,yes,12,22,278751,5359790,245,2018-07-07,17:40:00,174000,PM,,Calm,Clear,Mild,1out8,,Early Evening,Evening,BS,BL
149.213,A1697,yes,13,22,278782,5360001,220,2018-07-07,18:05:00,180500,PM,,Calm,Clear,Mild,1out8,,Late Evening,Evening,BS,BL
149.213,A1697,yes,1,22,279215,5359447,NA,2018-07-08,17:57:00,175700,PM,,Calm,Clear,Warm,3out8,Not heard,Early Evening,Evening,KG,BL
149.213,A1697,yes,1,22,278952,5359714,254,2018-07-08,17:59:00,175900,PM,,Calm,Clear,Warm,3out8,,Early Evening,Evening,BS,BL
149.213,A1697,yes,4,22,278751,5359790,228,2018-07-08,19:22:00,192200,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.213,A1697,yes,6,22,278608,5359906,206,2018-07-08,19:51:00,195100,PM,,Calm,Clear,Warm,5out8,Ipad died ,Late Evening,Evening,KG/BS,BL
149.213,A1697,yes,11,22,278952,5359714,260,2018-07-09,17:52:00,175200,PM,,Strong,Clear,Mild,6out8,,Early Evening,Evening,BS,BL
149.213,A1697,yes,12,22,278751,5359790,143,2018-07-09,18:31:00,183100,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,BS,BL
149.213,A1697,yes,13,22,278809,5359570,15,2018-07-09,18:49:00,184900,PM,,Strong,Clear,Mild,6out8,,Late Evening,Evening,BS,BL
149.213,A1697,yes,1,22,278952,5359714,260,2018-07-10,13:38:00,133800,PM,,Mild,Clear,Warm,3out8,,Early Afternoon,Afternoon,KG,BL
149.213,A1697,yes,2,22,278751,5359790,228,2018-07-10,14:12:00,141200,PM,,Mild,Clear,Warm,3out8,,Early Afternoon,Afternoon,KG,BL
149.213,A1697,yes,3,22,278677,5359831,196,2018-07-10,14:20:00,142000,PM,,Mild,Clear,Warm,3out8,,Early Afternoon,Afternoon,KG,BL
149.213,A1697,yes,1,22,279215,5359447,NA,2018-07-11,15:50:00,155000,PM,,Strong,Clear,Warm,1out8,Not heard,Late Afternoon,Afternoon,KG,BL
149.213,A1697,yes,11,22,278952,5359714,264,2018-07-11,15:52:00,155200,PM,,Mild,Clear,Warm,1out8,,Late Afternoon,Afternoon,BS,BL
149.213,A1697,yes,12,22,278751,5359790,231,2018-07-11,16:30:00,163000,PM,,Mild,Clear,Warm,1out8,,Early Evening,Evening,BS,BL
149.213,A1697,yes,13,22,278619,5359914,202,2018-07-11,16:54:00,165400,PM,,Mild,Clear,Warm,1out8,,Early Evening,Evening,BS,BL
149.213,A1697,yes,1,22,279215,5359447,NA,2018-07-12,09:35:00,93500,AM,,Calm,Heavy,Mild,8out8,Not heard,Early Morning,Morning,KG,BL
149.213,A1697,yes,11,22,278952,5359714,247,2018-07-12,09:52:00,95200,AM,,Calm,Light,Warm,8out8,,Early Morning,Morning,BS,BL
149.213,A1697,yes,12,22,278831,5359757,230,2018-07-12,10:06:00,100600,AM,,Calm,Light,Warm,8out8,,Late Morning,Morning,BS,BL
149.213,A1697,yes,13,22,278751,5359790,219,2018-07-12,10:10:00,101000,AM,,Calm,Light,Warm,8out8,,Late Morning,Morning,BS,BL
149.213,A1697,yes,1,22,278952,5359714,274,2018-07-14,15:23:00,152300,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,BS,BL
149.213,A1697,yes,3,22,278708,5359820,228,2018-07-14,16:12:00,161200,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,BS,BL
149.213,A1697,yes,4,22,278627,5359907,197,2018-07-14,16:27:00,162700,PM,,Calm,Clear,Warm,4out8,,Late Afternoon,Afternoon,BS,BL
149.213,A1697,yes,5,22,278672,5359851,218,2018-07-14,16:34:00,163400,PM,,Calm,Clear,Warm,4out8,,Early Evening,Evening,BS,BL
149.213,A1697,yes,2,22,279215,5359447,303,2018-07-15,09:03:00,90300,AM,,Calm,Drizzle,Mild,8out8,,Early Morning,Morning,KG,BL
149.213,A1697,yes,1,22,278952,5359714,240,2018-07-15,09:12:00,91200,AM,,Mild,Drizzle,Warm,8out8,,Early Morning,Morning,BS,BL
149.213,A1697,yes,2,22,278885,5359740,216,2018-07-15,09:45:00,94500,AM,,Mild,Drizzle,Warm,8out8,,Early Morning,Morning,BS,BL
149.213,A1697,yes,1,22,279213,5359445,284,2018-07-21,15:21:00,152100,PM,,Calm,Clear,Warm,2out8,,Late Afternoon,Afternoon,KG,BL
149.213,A1697,yes,11,22,278831,5359757,254,2018-07-21,15:34:00,153400,PM,,calm,clear,warm,2out8,,,,BS,BL
149.213,A1697,yes,12,22,278751,5359790,246,2018-07-21,15:38:00,153800,PM,,calm,clear,warm,2out8,,,,BS,BL
149.213,A1697,yes,13,22,278627,5359903,215,2018-07-21,15:57:00,155700,PM,,calm,clear,warm,1out8,,,,BS,BL
149.213,A1697,yes,11,22,278952,5359714,242,2018-07-22,11:25:00,112500,AM,,calm,clear,warm,8out8,,Late Morning,Morning,BS,BL
149.213,A1697,yes,12,22,278831,5359757,222,2018-07-22,11:42:00,114200,AM,,calm,clear,warm,8out8,,Late Morning,Morning,BS,BL
149.213,A1697,yes,13,22,278705,5359821,173,2018-07-22,11:53:00,115300,AM,,calm,clear,warm,8out8,,Late Morning,Morning,BS,BL
149.213,A1697,yes,1,22,278952,5359714,259,2018-07-23,14:21:00,142100,PM,,strong ,clear,warm,6out8,,,,BS,BL
149.213,A1697,yes,1,22,279213,5359445,289,2018-07-23,14:21:00,142100,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.213,A1697,yes,3,22,278751,5359790,240,2018-07-23,14:50:00,145000,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.213,A1697,yes,4,22,278631,5359901,192,2018-07-23,14:56:00,145600,PM,,strong ,clear,warm,6out8,,,,KG,BL
149.213,A1697,yes,1,22,278952,5359714,252,2018-07-24,17:08:00,170800,PM,,mild,clear,warm,8out8,,,,BS,BL
149.213,A1697,yes,2,22,278880,5359734,237,2018-07-24,17:37:00,173700,PM,,mild,clear,warm,8out8,,,,BS,BL
149.213,A1697,yes,3,22,278751,5359790,200,2018-07-24,18:05:00,180500,PM,,mild,clear,warm,8out8,,,,BS,BL
149.213,A1697,yes,11,22,278952,5359714,264,2018-07-26,20:07:00,200700,PM,,strong,clear,mild,1out8,,,late evening,BS,BL
149.213,A1697,yes,12,22,278751,5359790,242,2018-07-26,20:31:00,203100,PM,,strong,clear,mild,1out8,,,late evening,BS,BL
149.213,A1697,yes,13,22,278636,5359904,200,2018-07-26,20:43:00,204300,PM,,strong,clear,mild,1out8,,,late evening,BS,BL
149.213,A1697,yes,11,22,278952,5359714,272,2018-07-27,13:29:00,132900,PM,,strong,clear,mild,8out8,,,early afternoon,BS,BL
149.213,A1697,yes,4,22,278751,5359790,252,2018-07-27,14:31:00,143100,PM,,strong,clear,mild,8out8,,,early afternoon ,KG,BL
149.213,A1697,yes,5,22,278570,5359944,164,2018-07-27,14:38:00,143800,PM,,strong,clear,mild,8out8,,,early afternoon ,KG,BL
149.213,A1697,yes,1,22,279213,5359445,297,2018-07-28,09:00:00,90000,AM,,calm,clear,cool,8out8,,,late morning ,KG,BL
149.213,A1697,yes,11,22,278952,5359714,258,2018-07-28,09:04:00,90400,AM,,calm,clear,cool,8out8,,,late morning,BS,BL
149.213,A1697,yes,12,22,278831,5359757,237,2018-07-28,09:34:00,93400,AM,,calm,clear,cool,8out8,,,late morning,BS,BL
149.213,A1697,yes,13,22,278751,5359790,177,2018-07-28,09:43:00,94300,AM,,calm,clear,cool,8out8,,,late morning,BS,BL
